filename,PQI,PNI,Species_Predicted,Species_Confidence,COL1A1_Corrected,COL1A2_Corrected,COL1A1_to_COL1A2_Ratio,COL3A1_Peaks,Mean_PPM_Error,Std_PPM_Error,Mean_Confidence,Total_Ion_Count,Ratio_QC,Fetal_Markers,Age_Category,filename_match
V12_J11.txt,,,Dipnotetrapodomorpha,0.4543891817556727,13680444.0,18034181.1,0.7585841532887789,3015.0,-0.2513097386053771,1.3549816485516522,68.7790891884456,31814117.0,FAIL,1,Young,V12_J11
V12_J21.txt,,,Dipnotetrapodomorpha,0.5197956577266922,5650116.0,12793362.4,0.44164433268927017,4747.0,0.06519561110586196,0.9881549931115057,70.16924943196365,25114684.0,FAIL,1,Young,V12_J21
V14_E16.txt,1.0,1.0,Dipnotetrapodomorpha,0.5315891005546178,21690774.0,8616862.8,2.517247228306803,3294.0,0.013849293339108665,0.8988871884712387,71.0723400321106,22344313.0,FAIL,1,Young,V14_E16
V14_G12.txt,1.0,0.9507696922791248,Dipnotetrapodomorpha,0.49969957941117565,21911646.0,32315869.3,0.6780460026182864,2865.0,0.026183730829109235,0.8623478877110929,71.30735774776237,41766769.0,FAIL,1,Young,V14_G12
V14_G2.txt,1.0,,Dipnotetrapodomorpha,0.39758397795909717,15067806.0,8644766.0,1.7429975548210328,5045.0,-0.012423583729024487,0.8900047581385456,71.16559837634036,21094438.0,FAIL,1,Young,V14_G2
V16_J12.txt,,,Dipnotetrapodomorpha,0.3309534776600645,7915671.0,9630853.700000001,0.8219075116881901,2190.0,0.022576154435926445,1.424320397207495,65.87802783276301,16860000.0,FAIL,1,Young,V16_J12
V16_J2.txt,,,Dipnotetrapodomorpha,0.4675324675324675,8701182.0,65211646.5,0.13342987743761384,3034.0,-0.02073661572258755,1.0960606336005398,69.58766358091296,82298118.0,FAIL,1,Young,V16_J2
V16_J22.txt,1.0,,Dipnotetrapodomorpha,0.42639695573803327,6634413.0,10692817.200000001,0.6204551032631512,1794.0,0.010912210415319451,1.35703162853805,66.51253303223523,15587909.0,FAIL,1,Young,V16_J22
V17_E17.txt,1.0,,Dipnotetrapodomorpha,0.7075587084148728,5075136.0,6120791.3,0.8291633795780621,5565.0,-0.056788045462717186,0.8895521280275588,71.02313761272981,18204055.0,FAIL,1,Young,V17_E17
V17_G13.txt,1.0,,Dipnotetrapodomorpha,0.38755420133598967,20792493.0,8133355.100000001,2.556447215737574,4350.0,-0.04715272281732503,0.8879450650119517,70.96885962612718,23689413.0,FAIL,1,Young,V17_G13
V17_G3.txt,1.0,,Dipnotetrapodomorpha,0.37809303860112176,8913174.0,8265292.100000001,1.0783858443429966,2971.0,0.2731375834154258,1.2689802096006157,68.48371937560243,15940119.0,FAIL,1,Young,V17_G3
V18_E18.txt,,,Pecora,0.3819613457408733,7475985.0,9208344.6,0.8118706808604882,3723.0,0.03593167558719181,1.1122778240616786,68.84747270886805,15152507.0,FAIL,1,Young,V18_E18
V18_G14.txt,1.0,,Bovidae,0.37567648827420325,14792493.0,11701081.6,1.2641987728724156,2176.0,0.01899363387325632,1.0727188894674653,69.6988045442527,19259298.0,FAIL,1,Young,V18_G14
V18_G4.txt,,,Dipnotetrapodomorpha,0.6133482475764355,27048765.0,5491032.3,4.925989053096628,398.0,-0.7342893879852386,1.210451922823653,68.7269494348551,14917900.0,FAIL,1,Young,V18_G4
V19_J13.txt,1.0,1.0,Dipnotetrapodomorpha,0.4682311821245787,11886366.0,5383592.5,2.2078873911797743,3897.0,-0.06943137169698375,1.04558709613449,70.24353156437657,20954461.0,FAIL,1,Young,V19_J13
V19_J23.txt,1.0,1.0,Dipnotetrapodomorpha,0.4097654380086166,6659100.0,13117556.4,0.5076479030804854,4504.0,0.46187830423298826,1.0694425624198975,69.42623090547065,24957336.0,FAIL,1,Young,V19_J23
V19_J3.txt,1.0,1.0,Dipnotetrapodomorpha,0.4722547870261821,9377361.0,4136516.8000000003,2.26697036501822,2861.0,-0.15709651761740467,1.1188533071541407,69.23616977239996,11463336.0,FAIL,1,Young,V19_J3
V21_E19.txt,1.0,,Dipnotetrapodomorpha,0.6601196869725334,19586475.0,6476316.600000001,3.0243232704219554,2861.0,0.10304853491429707,1.180659466257665,68.34295330835451,18791224.0,FAIL,1,Young,V21_E19
